seed,family,m,N,tail_lexpr,tail_lexpr1,tail_asf1,tail_asfk,tail_mmrk,tail_raw,agree_lexpr_asfk,agree_lexpr_mmrk,tied_lexpr,tied_lexpr1,flip_lexpr_0.05,flip_lexpr_0.10,flip_lexpr_0.20,flip_lexpr1_0.05,flip_lexpr1_0.10,flip_lexpr1_0.20,flip_asf1_0.05,flip_asf1_0.10,flip_asf1_0.20,flip_asfk_0.05,flip_asfk_0.10,flip_asfk_0.20,flip_mmrk_0.05,flip_mmrk_0.10,flip_mmrk_0.20,flip_raw_0.05,flip_raw_0.10,flip_raw_0.20,classflip_lexpr_0.05,classflip_lexpr_0.10,classflip_lexpr_0.20,classflip_lexpr1_0.05,classflip_lexpr1_0.10,classflip_lexpr1_0.20
20260703,Knapsack,5,217,0.7896234186321834,0.7634296283113501,0.7634296283113501,0.7896234186321834,0.7896234186321834,0.7634296283113501,1,1,0,0,0.18333333333333332,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,0.3333333333333333,0.5,0.18333333333333332,0.3333333333333333,0.5,0.4,0.5666666666666667,0.9666666666666667,0.18333333333333332,0.3333333333333333,0.5,0.0,0.0,0.0
20260703,Knapsack,5,176,0.7638575090161193,0.7350212685849246,0.7350212685849246,0.7638575090161193,0.7638575090161193,0.7350212685849246,1,1,0,0,0.2833333333333333,0.3333333333333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.3333333333333333,0.5333333333333333,0.2833333333333333,0.3333333333333333,0.5333333333333333,0.35,0.65,0.9166666666666666,0.2833333333333333,0.3333333333333333,0.55,0.0,0.0,0.0
20260703,Knapsack,4,242,0.8451583318625917,0.7774174473669384,0.7774174473669384,0.8096546856339412,0.8451583318625917,0.7774174473669384,0,1,0,0,0.3,0.4666666666666667,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.48333333333333334,0.8,0.21666666666666667,0.43333333333333335,0.5333333333333333,0.5666666666666667,0.8833333333333333,0.95,0.3,0.4666666666666667,0.55,0.0,0.0,0.0
20260703,Knapsack,4,107,0.8315599576473616,0.7779295053708977,0.7779295053708977,0.8315599576473616,0.8315599576473616,0.7779295053708977,1,1,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.31666666666666665,0.6166666666666667,0.9166666666666666,0.0,0.0,0.1,0.0,0.0,0.0
20260703,Knapsack,3,270,0.8772717794993732,0.8239117644887617,0.8239117644887617,0.8772717794993732,0.8772717794993732,0.8239117644887617,1,1,0,0,0.6,0.6166666666666667,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6166666666666667,0.7333333333333333,0.6,0.6166666666666667,0.7333333333333333,0.6333333333333333,0.8833333333333333,0.9833333333333333,0.6,0.6166666666666667,0.7333333333333333,0.0,0.0,0.0
20260703,Knapsack,4,122,0.8695955363412218,0.7772037235598167,0.7772037235598167,0.8695955363412218,0.8695955363412218,0.7772037235598167,1,1,0,0,0.0,0.05,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16666666666666666,0.0,0.05,0.16666666666666666,0.48333333333333334,0.7166666666666667,0.9,0.0,0.05,0.16666666666666666,0.0,0.0,0.0
20260703,Knapsack,4,199,0.917077460075173,0.7638648397233173,0.7638648397233173,0.917077460075173,0.917077460075173,0.7638648397233173,1,1,0,0,0.21666666666666667,0.5333333333333333,0.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.5333333333333333,0.8166666666666667,0.21666666666666667,0.5333333333333333,0.8166666666666667,0.6,0.85,0.9333333333333333,0.21666666666666667,0.5333333333333333,0.8166666666666667,0.0,0.0,0.0
20260703,Knapsack,4,139,0.9130372166297334,0.7752024101828566,0.7752024101828566,0.8549287130483755,0.9130372166297334,0.7752024101828566,0,1,0,0,0.8,0.9,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,0.5166666666666667,0.8833333333333333,0.8,0.9,0.9833333333333333,0.5166666666666667,0.7,0.9666666666666667,0.8,0.9,0.9833333333333333,0.0,0.0,0.0
20260703,Knapsack,3,242,0.931183047601864,0.8224496732131434,0.8224496732131434,0.931183047601864,0.931183047601864,0.8224496732131434,1,1,0,0,0.5,0.6,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.7833333333333333,0.5,0.6,0.7833333333333333,0.7166666666666667,0.85,0.95,0.5,0.6,0.7833333333333333,0.0,0.0,0.0
20260703,Knapsack,4,214,0.8440015060950626,0.7564092374362237,0.7564092374362237,0.8440015060950626,0.8440015060950626,0.7564092374362237,1,1,0,0,0.0,0.08333333333333333,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.35,0.0,0.08333333333333333,0.35,0.36666666666666664,0.7333333333333333,0.9333333333333333,0.0,0.08333333333333333,0.35,0.0,0.0,0.0
