seed,family,m,N,tail_lexpr,tail_lexpr1,tail_asf1,tail_asfk,tail_mmrk,tail_raw,agree_lexpr_asfk,agree_lexpr_mmrk,tied_lexpr,tied_lexpr1,flip_lexpr_0.05,flip_lexpr_0.10,flip_lexpr_0.20,flip_lexpr1_0.05,flip_lexpr1_0.10,flip_lexpr1_0.20,flip_asf1_0.05,flip_asf1_0.10,flip_asf1_0.20,flip_asfk_0.05,flip_asfk_0.10,flip_asfk_0.20,flip_mmrk_0.05,flip_mmrk_0.10,flip_mmrk_0.20,flip_raw_0.05,flip_raw_0.10,flip_raw_0.20,classflip_lexpr_0.05,classflip_lexpr_0.10,classflip_lexpr_0.20,classflip_lexpr1_0.05,classflip_lexpr1_0.10,classflip_lexpr1_0.20
20260702,Knapsack,5,149,0.7467428042599714,0.7652784424425204,0.7652784424425204,0.7467428042599714,0.7467428042599714,0.7652784424425204,1,1,0,0,0.0,0.016666666666666666,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.11666666666666667,0.0,0.016666666666666666,0.11666666666666667,0.4166666666666667,0.7333333333333333,0.95,0.0,0.016666666666666666,0.11666666666666667,0.0,0.0,0.0
20260702,Knapsack,5,146,0.8182743431438622,0.7565131002473134,0.7565131002473134,0.8182743431438622,0.8182743431438622,0.7565131002473134,1,1,0,0,0.4166666666666667,0.6333333333333333,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6333333333333333,0.7166666666666667,0.4166666666666667,0.65,0.75,0.6,0.8333333333333334,0.95,0.4166666666666667,0.6333333333333333,0.7166666666666667,0.0,0.0,0.0
20260702,Knapsack,4,162,0.8411060454994848,0.7838398485437078,0.7838398485437078,0.8411060454994848,0.8411060454994848,0.7838398485437078,1,1,0,0,0.18333333333333332,0.31666666666666665,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.18333333333333332,0.4,0.21666666666666667,0.4,0.6833333333333333,0.7833333333333333,0.8,0.9166666666666666,0.18333333333333332,0.31666666666666665,0.65,0.0,0.0,0.0
20260702,Knapsack,4,295,0.8435965858685406,0.8089164060269629,0.8089164060269629,0.8435965858685406,0.8435965858685406,0.8089164060269629,1,1,0,0,0.6666666666666666,0.7333333333333333,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7333333333333333,0.85,0.6666666666666666,0.7333333333333333,0.85,0.7,0.85,0.9833333333333333,0.6666666666666666,0.7333333333333333,0.85,0.0,0.0,0.0
20260702,Knapsack,5,141,0.7862824915448722,0.7630336674938015,0.7630336674938015,0.7862824915448722,0.7862824915448722,0.7630336674938015,1,1,0,0,0.05,0.3,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.6166666666666667,0.05,0.3,0.6166666666666667,0.45,0.8,0.95,0.05,0.3,0.6166666666666667,0.0,0.0,0.0
20260702,Knapsack,4,133,0.8803544605539279,0.8047073783577198,0.8047073783577198,0.8803544605539279,0.8803544605539279,0.8047073783577198,1,1,0,0,0.43333333333333335,0.6333333333333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.6333333333333333,0.55,0.43333333333333335,0.6333333333333333,0.6333333333333333,0.8,0.8333333333333334,0.9166666666666666,0.43333333333333335,0.6333333333333333,0.55,0.0,0.0,0.0
20260702,Knapsack,5,104,0.7852788922532458,0.7504503716114289,0.7504503716114289,0.7852788922532458,0.7852788922532458,0.7504503716114289,1,1,0,0,0.5166666666666667,0.4666666666666667,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.45,0.6333333333333333,0.5166666666666667,0.4666666666666667,0.6333333333333333,0.03333333333333333,0.3,0.8,0.5166666666666667,0.4666666666666667,0.6333333333333333,0.0,0.0,0.0
20260702,Knapsack,3,112,0.9021769973754624,0.8319490678679896,0.8319490678679896,0.9021769973754624,0.9021769973754624,0.8319490678679896,1,1,0,0,0.23333333333333334,0.55,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.55,0.7666666666666667,0.23333333333333334,0.55,0.7666666666666667,0.35,0.5833333333333334,0.8833333333333333,0.23333333333333334,0.55,0.7666666666666667,0.0,0.0,0.0
20260702,Knapsack,5,90,0.8469016153027896,0.7894988403982375,0.7894988403982375,0.8469016153027896,0.8469016153027896,0.7894988403982375,1,1,0,0,0.11666666666666667,0.25,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.25,0.4166666666666667,0.11666666666666667,0.25,0.4166666666666667,0.7,0.75,0.8666666666666667,0.11666666666666667,0.25,0.43333333333333335,0.0,0.0,0.0
20260702,Knapsack,5,73,0.7626336070780496,0.7516765326083521,0.7516765326083521,0.7626336070780496,0.7626336070780496,0.7516765326083521,1,1,0,0,0.016666666666666666,0.13333333333333333,0.38333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.13333333333333333,0.38333333333333336,0.016666666666666666,0.13333333333333333,0.38333333333333336,0.6333333333333333,0.8166666666666667,0.8333333333333334,0.016666666666666666,0.13333333333333333,0.38333333333333336,0.0,0.0,0.0
