config,geometry,replication,method,grouped_loss,tail_loss
"R2 (4 groups, m=10)",linear,23,CP,0.4451908114198028,0.327453383519428
"R2 (4 groups, m=10)",linear,24,CP,0.4258083334092215,0.22012308311047016
"R2 (4 groups, m=10)",linear,25,CP,0.42332782526431756,0.32058696733462133
"R2 (4 groups, m=10)",linear,26,CP,0.44874115594519065,0.27859865346716767
"R2 (4 groups, m=10)",linear,27,CP,0.4641836697668355,0.23389143025255782
"R2 (4 groups, m=10)",linear,28,CP,0.4517447199260128,0.3716838030310179
"R2 (4 groups, m=10)",linear,29,CP,0.4186050314578249,0.31395453021191333
"R2 (4 groups, m=10)",linear,0,Knee,0.42886453790147716,0.493887183442859
"R2 (4 groups, m=10)",linear,1,Knee,0.4368125061885945,0.40631272649485795
"R2 (4 groups, m=10)",linear,2,Knee,0.407899420572994,0.45509122926131634
"R2 (4 groups, m=10)",linear,3,Knee,0.41469035736889365,0.2969822741200212
"R2 (4 groups, m=10)",linear,4,Knee,0.4099204380106932,0.27400931560451597
"R2 (4 groups, m=10)",linear,5,Knee,0.44037096675657605,0.3261528114406909
"R2 (4 groups, m=10)",linear,6,Knee,0.43268123000993486,0.28464159101439973
"R2 (4 groups, m=10)",linear,7,Knee,0.4510243198709967,0.6905391461520247
"R2 (4 groups, m=10)",linear,8,Knee,0.42966686344600497,0.3190199191491537
"R2 (4 groups, m=10)",linear,9,Knee,0.4716827621850384,0.2644710674890581
"R2 (4 groups, m=10)",linear,10,Knee,0.4066819768524012,0.3156747552451852
"R2 (4 groups, m=10)",linear,11,Knee,0.44295899008298384,0.7350521369031312
"R2 (4 groups, m=10)",linear,12,Knee,0.43347601175403555,0.7702532539756136
"R2 (4 groups, m=10)",linear,13,Knee,0.44518592563911075,0.20588908933625918
"R2 (4 groups, m=10)",linear,14,Knee,0.42250959693351914,0.46729487202453773
"R2 (4 groups, m=10)",linear,15,Knee,0.4521285184601919,0.27903715295582177
"R2 (4 groups, m=10)",linear,16,Knee,0.42397629464968417,0.20381271199548448
"R2 (4 groups, m=10)",linear,17,Knee,0.4628068912638571,0.2847541944489473
"R2 (4 groups, m=10)",linear,18,Knee,0.4805602626929484,0.3888659488742075
"R2 (4 groups, m=10)",linear,19,Knee,0.4386447053992142,0.44283574865455494
"R2 (4 groups, m=10)",linear,20,Knee,0.4376447796979025,0.27758699792400204
"R2 (4 groups, m=10)",linear,21,Knee,0.43405299433974404,0.7223577759199654
"R2 (4 groups, m=10)",linear,22,Knee,0.4165222458098606,0.24777082270363412
"R2 (4 groups, m=10)",linear,23,Knee,0.4378981792723333,0.6920278468062034
"R2 (4 groups, m=10)",linear,24,Knee,0.4258083334092215,0.22012308311047016
"R2 (4 groups, m=10)",linear,25,Knee,0.4495519994156542,0.6703197089098047
"R2 (4 groups, m=10)",linear,26,Knee,0.44874115594519065,0.27859865346716767
"R2 (4 groups, m=10)",linear,27,Knee,0.4282293594816846,0.764549744617355
"R2 (4 groups, m=10)",linear,28,Knee,0.4517447199260128,0.3716838030310179
"R2 (4 groups, m=10)",linear,29,Knee,0.4186050314578249,0.31395453021191333
"R2 (4 groups, m=10)",linear,0,WS,0.42698512119817905,0.3258258676458704
"R2 (4 groups, m=10)",linear,1,WS,0.4293008846176343,0.24403908050440723
"R2 (4 groups, m=10)",linear,2,WS,0.47053141211948096,0.3257439839609707
"R2 (4 groups, m=10)",linear,3,WS,0.41469035736889365,0.2969822741200212
"R2 (4 groups, m=10)",linear,4,WS,0.408056620634595,0.3021684181643444
"R2 (4 groups, m=10)",linear,5,WS,0.46607085962215355,0.3113628083289383
"R2 (4 groups, m=10)",linear,6,WS,0.43268123000993486,0.28464159101439973
"R2 (4 groups, m=10)",linear,7,WS,0.40672595563301767,0.2719067805877172
"R2 (4 groups, m=10)",linear,8,WS,0.4023423165351993,0.32513254995488
"R2 (4 groups, m=10)",linear,9,WS,0.4682610415946716,0.3628114492829502
"R2 (4 groups, m=10)",linear,10,WS,0.3937877615547942,0.27101229725790615
"R2 (4 groups, m=10)",linear,11,WS,0.4541607149006747,0.3286347405478114
"R2 (4 groups, m=10)",linear,12,WS,0.44178426924168235,0.2872128306730909
"R2 (4 groups, m=10)",linear,13,WS,0.4506543731815871,0.3258854232813026
"R2 (4 groups, m=10)",linear,14,WS,0.3856039162667639,0.3597192006624574
"R2 (4 groups, m=10)",linear,15,WS,0.45868378874829707,0.299285872006462
"R2 (4 groups, m=10)",linear,16,WS,0.42397629464968417,0.20381271199548448
"R2 (4 groups, m=10)",linear,17,WS,0.4560129988762489,0.3187652725443995
"R2 (4 groups, m=10)",linear,18,WS,0.4805602626929484,0.3888659488742075
"R2 (4 groups, m=10)",linear,19,WS,0.4482158341316411,0.3748714673987132
"R2 (4 groups, m=10)",linear,20,WS,0.44058851595521425,0.2880851793066469
"R2 (4 groups, m=10)",linear,21,WS,0.4490977912158352,0.33077557583825173
"R2 (4 groups, m=10)",linear,22,WS,0.405383312033537,0.20299756692898668
"R2 (4 groups, m=10)",linear,23,WS,0.42710681144260454,0.3600537554848746
"R2 (4 groups, m=10)",linear,24,WS,0.4258083334092215,0.22012308311047016
"R2 (4 groups, m=10)",linear,25,WS,0.40902991472116224,0.352199640823268
"R2 (4 groups, m=10)",linear,26,WS,0.43412048457819596,0.3691990632204369
"R2 (4 groups, m=10)",linear,27,WS,0.4641836697668355,0.23389143025255782
"R2 (4 groups, m=10)",linear,28,WS,0.4742095362094724,0.3613611698187913
"R2 (4 groups, m=10)",linear,29,WS,0.43340321104561763,0.33087095339896755
"R2 (4 groups, m=10)",linear,0,Leximax,0.43671503605393647,0.43790406704302287
"R2 (4 groups, m=10)",linear,1,Leximax,0.4395538999575016,0.5280955594353174
"R2 (4 groups, m=10)",linear,2,Leximax,0.44464500258890155,0.30937694392349674
"R2 (4 groups, m=10)",linear,3,Leximax,0.42900979811712564,0.5849494884428197
"R2 (4 groups, m=10)",linear,4,Leximax,0.42708049625123445,0.40487777661742974
"R2 (4 groups, m=10)",linear,5,Leximax,0.44037096675657605,0.3261528114406909
"R2 (4 groups, m=10)",linear,6,Leximax,0.4336240636239777,0.3803915141330997
"R2 (4 groups, m=10)",linear,7,Leximax,0.4446888561723184,0.5698458466439146
"R2 (4 groups, m=10)",linear,8,Leximax,0.4448526672577163,0.531427569445367
"R2 (4 groups, m=10)",linear,9,Leximax,0.46006946370255414,0.42529055334072624
"R2 (4 groups, m=10)",linear,10,Leximax,0.413423915526158,0.425493402838516
"R2 (4 groups, m=10)",linear,11,Leximax,0.4345817452148238,0.4944176321624943
"R2 (4 groups, m=10)",linear,12,Leximax,0.4317641103415076,0.3709792555387023
"R2 (4 groups, m=10)",linear,13,Leximax,0.44518592563911075,0.20588908933625918
"R2 (4 groups, m=10)",linear,14,Leximax,0.41537555361269807,0.43423966165915695
"R2 (4 groups, m=10)",linear,15,Leximax,0.4437906295932935,0.4809736469578048
"R2 (4 groups, m=10)",linear,16,Leximax,0.4354504003932335,0.4369663117704163
"R2 (4 groups, m=10)",linear,17,Leximax,0.4527582915060234,0.39982560555121427
"R2 (4 groups, m=10)",linear,18,Leximax,0.45833878549602447,0.47013951180064706
"R2 (4 groups, m=10)",linear,19,Leximax,0.444652828909193,0.3468354825024473
"R2 (4 groups, m=10)",linear,20,Leximax,0.4376447796979025,0.27758699792400204
"R2 (4 groups, m=10)",linear,21,Leximax,0.45007602595808505,0.42726541358191494
"R2 (4 groups, m=10)",linear,22,Leximax,0.4165222458098606,0.24777082270363412
"R2 (4 groups, m=10)",linear,23,Leximax,0.4458698561784294,0.4710932303043545
"R2 (4 groups, m=10)",linear,24,Leximax,0.44102519626827796,0.47196044118211283
"R2 (4 groups, m=10)",linear,25,Leximax,0.4235000566658803,0.3263204568669521
"R2 (4 groups, m=10)",linear,26,Leximax,0.44874115594519065,0.27859865346716767
"R2 (4 groups, m=10)",linear,27,Leximax,0.4376753750397034,0.3947404930357869
"R2 (4 groups, m=10)",linear,28,Leximax,0.4517447199260128,0.3716838030310179
"R2 (4 groups, m=10)",linear,29,Leximax,0.4265732904333511,0.4116596621325998
"R2 (4 groups, m=10)",linear,0,RW,0.42698512119817905,0.3258258676458704
"R2 (4 groups, m=10)",linear,1,RW,0.4293008846176343,0.24403908050440723
"R2 (4 groups, m=10)",linear,2,RW,0.47053141211948096,0.3257439839609707
"R2 (4 groups, m=10)",linear,3,RW,0.41469035736889365,0.2969822741200212
"R2 (4 groups, m=10)",linear,4,RW,0.39619677288563554,0.5025949770573163
"R2 (4 groups, m=10)",linear,5,RW,0.439754423359736,0.5011658215589084
"R2 (4 groups, m=10)",linear,6,RW,0.4259608104360206,0.43706150385488635
"R2 (4 groups, m=10)",linear,7,RW,0.40672595563301767,0.2719067805877172
"R2 (4 groups, m=10)",linear,8,RW,0.4023423165351993,0.32513254995488
"R2 (4 groups, m=10)",linear,9,RW,0.4682610415946716,0.3628114492829502
"R2 (4 groups, m=10)",linear,10,RW,0.4066819768524012,0.3156747552451852
"R2 (4 groups, m=10)",linear,11,RW,0.4541607149006747,0.3286347405478114
"R2 (4 groups, m=10)",linear,12,RW,0.42432021731542485,0.34641936352168173
"R2 (4 groups, m=10)",linear,13,RW,0.4506543731815871,0.3258854232813026
"R2 (4 groups, m=10)",linear,14,RW,0.41526708397919077,0.38246932124921423
"R2 (4 groups, m=10)",linear,15,RW,0.45868378874829707,0.299285872006462
"R2 (4 groups, m=10)",linear,16,RW,0.42397629464968417,0.20381271199548448
"R2 (4 groups, m=10)",linear,17,RW,0.4560129988762489,0.3187652725443995
"R2 (4 groups, m=10)",linear,18,RW,0.3875467492089066,0.5435322558556924
"R2 (4 groups, m=10)",linear,19,RW,0.4482158341316411,0.3748714673987132
"R2 (4 groups, m=10)",linear,20,RW,0.44058851595521425,0.2880851793066469
"R2 (4 groups, m=10)",linear,21,RW,0.4490977912158352,0.33077557583825173
"R2 (4 groups, m=10)",linear,22,RW,0.405383312033537,0.20299756692898668
"R2 (4 groups, m=10)",linear,23,RW,0.42710681144260454,0.3600537554848746
"R2 (4 groups, m=10)",linear,24,RW,0.4280254452165522,0.22590094251419135
"R2 (4 groups, m=10)",linear,25,RW,0.40902991472116224,0.352199640823268
"R2 (4 groups, m=10)",linear,26,RW,0.43412048457819596,0.3691990632204369
"R2 (4 groups, m=10)",linear,27,RW,0.45714061141288576,0.23685053173796924
"R2 (4 groups, m=10)",linear,28,RW,0.4742095362094724,0.3613611698187913
"R2 (4 groups, m=10)",linear,29,RW,0.4077266881410374,0.37015497824040805
"R2 (4 groups, m=10)",linear,0,ASF,0.441680159961126,0.42954710726571127
"R2 (4 groups, m=10)",linear,1,ASF,0.4395538999575016,0.5280955594353174
"R2 (4 groups, m=10)",linear,2,ASF,0.4377855570758357,0.40103797295667376
"R2 (4 groups, m=10)",linear,3,ASF,0.41742367388967344,0.4073129956488387
"R2 (4 groups, m=10)",linear,4,ASF,0.42708049625123445,0.40487777661742974
"R2 (4 groups, m=10)",linear,5,ASF,0.44651388812755405,0.4662328099827918
"R2 (4 groups, m=10)",linear,6,ASF,0.42860007272199235,0.4973926919090631
"R2 (4 groups, m=10)",linear,7,ASF,0.412639525406133,0.3684348937890758
"R2 (4 groups, m=10)",linear,8,ASF,0.4448526672577163,0.531427569445367
"R2 (4 groups, m=10)",linear,9,ASF,0.4716827621850384,0.2644710674890581
"R2 (4 groups, m=10)",linear,10,ASF,0.46468911058646273,0.5052184685770365
"R2 (4 groups, m=10)",linear,11,ASF,0.42660831929740795,0.3332475876856239
"R2 (4 groups, m=10)",linear,12,ASF,0.4317641103415076,0.3709792555387023
