seed,family,m,N,unique_winner,depth,div_lexpr_asf,div_singletons,div_no_clusters,div_no_singletons,div_grand_mean,div_grand_max,div_asf_singleton,tail_lexpr,tail_asf,flip_lexpr_0.05,flip_asf_0.05,flip_lexpr_0.10,flip_asf_0.10,flip_lexpr_0.20,flip_asf_0.20
20260630,Knapsack,4,156,True,1.0,1,1,0,1,1,1,1,0.8506181527276357,0.7778915464695998,0.0,0.7,0.0,0.7333333333333333,0.2,0.9333333333333333
20260630,Knapsack,3,219,True,1.0,1,1,0,1,1,1,1,0.9030391247209467,0.8385824036237396,0.48333333333333334,0.5333333333333333,0.6166666666666667,0.8333333333333334,0.7333333333333333,0.95
20260630,Knapsack,4,206,True,1.0,1,1,0,1,1,1,1,0.7907042978451896,0.7497291617184244,0.0,0.45,0.016666666666666666,0.75,0.2833333333333333,0.9666666666666667
20260630,Knapsack,3,263,True,1.0,1,1,0,1,1,1,1,0.914849470132125,0.8397733187677228,0.35,0.75,0.5333333333333333,0.9,0.8333333333333334,1.0
20260630,Knapsack,4,216,True,1.0,1,1,0,1,1,1,1,0.8817503856926497,0.7942847416987451,0.05,0.6,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.9666666666666667
20260630,Knapsack,3,210,True,2.0,1,1,0,1,1,1,1,0.8963436531047861,0.8244572508011881,0.0,0.65,0.1,0.95,0.4666666666666667,0.9833333333333333
20260630,Knapsack,3,158,True,1.0,1,1,0,1,1,1,1,0.88131469163141,0.8207669891345983,0.45,0.6166666666666667,0.8166666666666667,0.85,0.8666666666666667,0.9833333333333333
20260630,Knapsack,3,232,True,1.0,1,1,0,1,1,1,1,0.8740103431045547,0.8274712085069326,0.55,0.7333333333333333,0.5333333333333333,0.9666666666666667,0.6833333333333333,1.0
20260630,Knapsack,3,246,True,2.0,1,1,0,1,1,1,1,0.8395965554306972,0.8166388027356345,0.4,0.8166666666666667,0.5666666666666667,0.9333333333333333,0.8166666666666667,0.9833333333333333
20260630,Knapsack,3,175,True,2.0,1,1,0,1,1,1,1,0.8938733308294627,0.8291348084387348,0.5,0.6333333333333333,0.4666666666666667,0.8666666666666667,0.6833333333333333,1.0
20260630,Knapsack,3,278,True,1.0,1,1,0,1,1,1,1,0.9199156212202488,0.8354746006628988,0.2,0.7666666666666667,0.36666666666666664,0.9,0.6333333333333333,1.0
20260630,Knapsack,3,99,True,1.0,1,1,0,1,1,1,1,0.8611024556623869,0.8417264024710497,0.08333333333333333,0.55,0.35,0.8166666666666667,0.4666666666666667,0.9
20260630,Knapsack,5,278,True,1.0,1,1,0,1,1,1,1,0.7778018565331315,0.7563147640362898,0.23333333333333334,0.38333333333333336,0.5166666666666667,0.6666666666666666,0.7666666666666667,0.9333333333333333
20260630,Knapsack,5,64,True,1.0,1,1,0,1,1,1,1,0.8349294029315376,0.7643333993528998,0.0,0.6,0.03333333333333333,0.7166666666666667,0.13333333333333333,0.8833333333333333
20260630,Knapsack,3,212,True,2.0,1,1,0,1,1,1,1,0.8944964749884157,0.8320034460599339,0.06666666666666667,0.6166666666666667,0.4,0.8833333333333333,0.5666666666666667,0.95
20260630,Knapsack,4,140,True,1.0,1,1,0,1,1,1,1,0.8737142815429663,0.7856031177477206,0.6166666666666667,0.4666666666666667,0.5333333333333333,0.8666666666666667,0.75,0.9666666666666667
20260630,Knapsack,5,274,True,1.0,1,1,0,1,1,1,1,0.8308501657086528,0.7731890549457784,0.0,0.5666666666666667,0.016666666666666666,0.8,0.48333333333333334,0.9666666666666667
20260630,Knapsack,4,280,True,1.0,1,1,0,1,1,1,1,0.8782608204285992,0.7846387014726534,0.5,0.65,0.6166666666666667,0.7833333333333333,0.6166666666666667,0.9333333333333333
20260630,Knapsack,4,102,True,1.0,1,1,0,1,1,1,1,0.8286461505135337,0.7530385262289817,0.0,0.6666666666666666,0.05,0.8166666666666667,0.4,0.9833333333333333
20260630,Knapsack,3,218,True,2.0,1,1,0,1,1,1,1,0.8816293141827934,0.8421285462740364,0.2,0.7333333333333333,0.4666666666666667,0.95,0.7666666666666667,0.95
20260630,Knapsack,4,139,True,1.0,1,1,0,1,1,1,1,0.8232510742201579,0.7692004931975504,0.08333333333333333,0.5166666666666667,0.3,0.7166666666666667,0.45,0.9666666666666667
20260630,Knapsack,3,174,True,2.0,1,1,0,1,1,1,1,0.8762732913115594,0.7963004188198416,0.0,0.55,0.06666666666666667,0.85,0.38333333333333336,0.9333333333333333
20260630,Knapsack,5,177,True,1.0,1,1,0,1,1,1,1,0.8104568034228071,0.7818497877111964,0.0,0.7666666666666667,0.13333333333333333,0.8833333333333333,0.4666666666666667,1.0
20260630,Knapsack,3,68,True,1.0,1,1,0,1,1,1,1,0.9278407291477712,0.8448419333197473,0.0,0.6833333333333333,0.18333333333333332,0.8166666666666667,0.31666666666666665,0.9833333333333333
20260630,Knapsack,3,124,True,1.0,1,1,0,1,1,1,1,0.9443840975950825,0.8519273822040456,0.26666666666666666,0.7,0.6166666666666667,0.85,0.8333333333333334,1.0
20260630,Knapsack,4,298,True,1.0,1,1,0,1,1,1,1,0.8422669721934568,0.8051678135525847,0.06666666666666667,0.8666666666666667,0.18333333333333332,0.8833333333333333,0.65,0.9666666666666667
