seed,family,m,N,unique_winner,depth,div_lexpr_asf,div_singletons,div_no_clusters,div_no_singletons,div_grand_mean,div_grand_max,div_asf_singleton,tail_lexpr,tail_asf,flip_lexpr_0.05,flip_asf_0.05,flip_lexpr_0.10,flip_asf_0.10,flip_lexpr_0.20,flip_asf_0.20
20260702,Knapsack,5,149,True,1,1,1,0,0,1,1,1,0.7467428042599714,0.7652784424425204,0.0,0.45,0.016666666666666666,0.8,0.15,0.9666666666666667
20260702,Knapsack,5,146,True,1,1,1,0,1,1,1,1,0.8182743431438622,0.7565131002473134,0.48333333333333334,0.7,0.7166666666666667,0.8833333333333333,0.7333333333333333,0.9333333333333333
20260702,Knapsack,4,162,True,1,1,1,0,1,1,1,1,0.8411060454994848,0.7838398485437078,0.16666666666666666,0.7666666666666667,0.45,0.85,0.7333333333333333,0.9833333333333333
20260702,Knapsack,4,295,True,1,1,1,0,1,1,1,1,0.8435965858685406,0.8089164060269629,0.8166666666666667,0.65,0.8,0.9333333333333333,0.9333333333333333,1.0
20260702,Knapsack,5,141,True,1,1,1,0,1,1,1,1,0.7862824915448722,0.7630336674938015,0.06666666666666667,0.5166666666666667,0.36666666666666664,0.85,0.6833333333333333,0.9666666666666667
20260702,Knapsack,4,133,True,1,1,1,0,1,1,1,1,0.8803544605539279,0.8047073783577198,0.4166666666666667,0.8166666666666667,0.5833333333333334,0.8333333333333334,0.5333333333333333,0.95
20260702,Knapsack,5,104,True,1,1,1,0,0,1,1,1,0.7852788922532458,0.7504503716114289,0.48333333333333334,0.15,0.48333333333333334,0.45,0.6666666666666666,0.8166666666666667
20260702,Knapsack,3,112,True,1,1,1,0,1,1,1,1,0.9021769973754624,0.8319490678679896,0.36666666666666664,0.35,0.5833333333333334,0.65,0.8166666666666667,0.95
20260702,Knapsack,5,90,True,1,1,1,0,1,1,1,1,0.8469016153027896,0.7894988403982375,0.16666666666666666,0.7333333333333333,0.3,0.7666666666666667,0.48333333333333334,0.9333333333333333
20260702,Knapsack,5,73,True,1,1,1,0,1,1,1,1,0.7626336070780496,0.7516765326083521,0.03333333333333333,0.7166666666666667,0.21666666666666667,0.85,0.55,0.9
20260702,Knapsack,3,181,True,1,1,1,0,1,1,1,1,0.8971817652089515,0.857668888107285,0.03333333333333333,0.2,0.21666666666666667,0.7166666666666667,0.55,0.9333333333333333
20260702,Knapsack,5,95,True,1,1,1,0,1,1,1,1,0.7581992068492124,0.7713224730523802,0.5666666666666667,0.6166666666666667,0.65,0.8166666666666667,0.85,0.9166666666666666
20260702,Knapsack,4,246,True,1,1,1,0,1,1,1,1,0.9011300507351188,0.784935851329794,0.15,0.5833333333333334,0.45,0.9166666666666666,0.7333333333333333,0.9833333333333333
20260702,Knapsack,4,106,True,1,1,1,0,1,1,1,1,0.8311209181430812,0.7808265792652022,0.0,0.4166666666666667,0.0,0.6666666666666666,0.21666666666666667,0.8166666666666667
20260702,Knapsack,4,189,True,1,1,1,0,1,1,1,1,0.785713826357078,0.7751753070804371,0.2833333333333333,0.31666666666666665,0.35,0.75,0.55,0.95
20260702,Knapsack,3,151,True,1,1,1,0,1,1,1,1,0.9451938978165539,0.8532704690840639,0.25,0.7333333333333333,0.25,0.85,0.38333333333333336,0.9666666666666667
20260702,Knapsack,5,173,True,1,1,1,0,1,1,1,1,0.8075056436211077,0.7448029096564757,0.0,0.6333333333333333,0.15,0.7833333333333333,0.45,0.95
20260702,Knapsack,5,172,True,1,1,1,0,1,1,1,1,0.8220189050068174,0.7494738000866221,0.38333333333333336,0.4,0.7166666666666667,0.7333333333333333,0.7666666666666667,0.9666666666666667
20260702,Knapsack,3,146,True,1,1,1,0,0,1,1,1,0.9445410383381868,0.8354076466158769,0.31666666666666665,0.6333333333333333,0.36666666666666664,0.75,0.5,0.95
20260702,Knapsack,4,103,True,1,1,1,0,1,1,1,1,0.7957096489153356,0.764490612976287,0.38333333333333336,0.4166666666666667,0.5166666666666667,0.75,0.7833333333333333,0.95
20260702,Knapsack,4,149,True,1,1,1,0,1,1,1,1,0.8060948005374061,0.7663363375234425,0.0,0.5833333333333334,0.1,0.7,0.31666666666666665,0.95
20260702,Knapsack,5,162,True,1,1,1,0,1,1,1,1,0.7804071863097892,0.7633977901772747,0.0,0.7166666666666667,0.0,0.8333333333333334,0.23333333333333334,0.9666666666666667
20260702,Knapsack,5,89,True,1,1,1,0,1,1,1,1,0.872797211590079,0.7572738149226567,0.2833333333333333,0.36666666666666664,0.5166666666666667,0.6166666666666667,0.95,0.8833333333333333
20260702,Knapsack,4,61,True,1,1,1,0,1,1,1,1,0.911297100173623,0.7665641797913103,0.0,0.4,0.016666666666666666,0.6333333333333333,0.2833333333333333,0.8666666666666667
20260702,Knapsack,5,293,True,1,1,1,0,1,1,1,1,0.765129395475211,0.746793781141429,0.38333333333333336,0.15,0.45,0.7166666666666667,0.45,0.9
20260702,Knapsack,5,75,True,1,1,1,0,1,1,1,1,0.7991047855040585,0.7858831400165175,0.16666666666666666,0.5,0.4666666666666667,0.7333333333333333,0.6333333333333333,0.8833333333333333
20260702,Knapsack,3,287,True,1,1,1,0,1,1,1,1,0.9076217235385994,0.8659254903445429,0.03333333333333333,0.8166666666666667,0.2,0.9666666666666667,0.55,1.0
20260702,Knapsack,4,109,True,1,1,1,0,1,1,1,1,0.8534440058259312,0.777844910996864,0.6166666666666667,0.25,0.7333333333333333,0.6,0.8166666666666667,0.9333333333333333
20260702,Knapsack,5,169,True,1,1,1,0,1,1,1,1,0.7722016529807691,0.7717844250568876,0.25,0.6333333333333333,0.2833333333333333,0.8666666666666667,0.45,0.9333333333333333
20260702,Knapsack,4,61,True,1,1,1,0,1,1,1,1,0.8074601991762045,0.7573619236734882,0.15,0.5333333333333333,0.4,0.7333333333333333,0.6666666666666666,0.9333333333333333
